index,en_date,en_title,en_link_1,en_desc_1,en_link_2,en_desc_2,tc_date,tc_title,tc_link_1,tc_desc_1,tc_link_2,tc_desc_2,sc_date,sc_title,sc_link_1,sc_desc_1,sc_link_2,sc_desc_2
175,February 2022,Government’s Regulation of Boarding Facilities for Foreign Domestic Helpers,https://web.archive.org/web/20221115040001/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI447_Report_Full_set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115040021/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI447_Executive_Summary_EN.pdf,Summary (PDF),2022年2月,政府對外傭宿舍的規管,https://web.archive.org/web/20221106205320/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI447_Report_Full_set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221106205320/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI447_Executive_Summary_TC.pdf,摘要 (PDF),2022年2月,政府对外佣宿舍的规管,https://web.archive.org/web/20221115033151/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI447_Report_Full_set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115040027/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI447_Executive_Summary_SC.pdf,摘要 (PDF)
174,December 2021,"Regulatory Work on Dog Keepers’ Obligations by Agriculture, Fisheries and Conservation Department",https://web.archive.org/web/20230318082225/https://www.ombudsman.hk/wp-content/uploads/2022/07/20211221_DI445_Full-Report_EN.pdf,Report (PDF),https://web.archive.org/web/20221115041013/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI445_Executive_Summary_EN.pdf,Summary (PDF),2021年12月,漁農自然護理署有關狗主責任的規管工作,https://web.archive.org/web/20221106205314/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI445_Report_Full_set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221106205300/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI445_Executive_Summary_TC_0.pdf,摘要 (PDF),2021年12月,渔农自然护理署有关狗主责任的规管工作,https://web.archive.org/web/20221115041431/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI445_Report_Full_set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115041557/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI445_Executive_Summary_SC_0.pdf,摘要 (PDF)
173,December 2021,Government’s Control of Illicit Fuelling Activities,https://web.archive.org/web/20221115032619/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI448_Report_Full_set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115041426/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI448_Executive_Summary_EN_0.pdf,Summary (PDF),2021年12月,政府對非法燃油轉注活動的規管,https://web.archive.org/web/20221106205318/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI448_Report_Full_set_TC_0.pdf,全文 (PDF),https://web.archive.org/web/20221106205313/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI448_Executive_Summary_TC.pdf,摘要 (PDF),2021年12月,政府对非法燃油转注活动的规管,https://web.archive.org/web/20221115032847/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI448_Report_Full_set_SC_0.pdf,全文 (PDF),https://web.archive.org/web/20221115034922/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI448_Executive_Summary_SC.pdf,摘要 (PDF)
172,November 2021,Transport Department’s Requirements for Physical Fitness Certification of Driving Licence Applicants/Holders,https://web.archive.org/web/20221115035541/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI-450_Full-Report_EN.pdf,Report (PDF),https://web.archive.org/web/20221115041201/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI450_Executive_Summary_EN.pdf,Summary (PDF),2021年11月,運輸署對駕駛執照申請人／持有人體格證明的要求,https://web.archive.org/web/20221106213326/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI450_Report_Full_set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221106205313/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI450_Executive_Summary_TC.pdf,摘要 (PDF),2021年11月,运输署对驾驶执照申请人／ 持有人体格证明的要求,https://web.archive.org/web/20221115032400/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI450_Report_Full_set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115035620/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI450_Executive_Summary_SC.pdf,摘要 (PDF)
171,July 2021,Government’s Arrangements for Engaging Outside Interpretation Services,https://web.archive.org/web/20221115032128/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI443_Full-Report_EN.pdf,Report (PDF),https://web.archive.org/web/20221115032148/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI443_Executive_Summary_EN_0.pdf,Summary (PDF),2021年7月,政府外聘傳譯服務安排,https://web.archive.org/web/20221106205307/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI443_Report_Full_set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221106205304/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI443_Executive_Summary_TC_0.pdf,摘要 (PDF),2021年7月,政府外聘传译服务安排,https://web.archive.org/web/20221115033908/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI443_Report_Full_set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115040243/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI443_Executive_Summary_SC_0.pdf,摘要 (PDF)
170,July 2021,Effectiveness of Mosquito Prevention and Control by Food and Environmental Hygiene Department,https://web.archive.org/web/20221115041110/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI441_Report_Full_set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115041145/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI_441_Executive_Summary_EN.pdf,Summary (PDF),2021年7月,食物環境衞生署執行防蚊和滅蚊工作成效,https://web.archive.org/web/20221106205345/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI441_Report_Full_set_TC_0.pdf,全文 (PDF),https://web.archive.org/web/20221106205338/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI_441_Executive_Summary_TC.pdf,摘要 (PDF),2021年7月,食物环境卫生署执行防蚊和灭蚊工作成效,https://web.archive.org/web/20221115041516/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI441_Report_Full_set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115041041/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI_441_Executive_Summary_SC.pdf,摘要 (PDF)
169,May 2021,Management and Repair of Public Toilets by Food and Environmental Hygiene Department and Architectural Services Department,https://web.archive.org/web/20221115035852/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI431_Report_Full_set_EN_0.pdf,Report (PDF),https://web.archive.org/web/20221115032139/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI431_Executive_Summary_EN.pdf,Summary (PDF),2021年5月,食物環境衞生署及建築署對公廁的管理和維修,https://web.archive.org/web/20221106205314/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI431_Report_Full_set_TC_0.pdf,全文 (PDF),https://web.archive.org/web/20221106205300/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI431_Executive_Summary_TC.pdf,摘要 (PDF),2021年5月,食物环境卫生署及建筑署对公厕的管理和维修,https://web.archive.org/web/20221115035306/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI431_Report_Full_set_SC_0.pdf,全文 (PDF),https://web.archive.org/web/20221115041255/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI431_Executive_Summary_SC.pdf,摘要 (PDF)
168,May 2021,Regulatory Regime for Lifts and Escalators,https://www.ombudsman.hk/wp-content/uploads/2022/07/20210511_DI438_Full-Report_EN.pdf,Report (PDF),https://web.archive.org/web/20221115033804/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI438_Executive_Summary_EN.pdf,Summary (PDF),2021年5月,升降機及自動梯的監管機制,https://web.archive.org/web/20221106205334/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI438_Report_Full_set_TC_0_0.pdf,全文 (PDF),https://web.archive.org/web/20221106205308/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI438_Executive_Summary_TC_0.pdf,摘要 (PDF),2021年5月,升降机及自动梯的监管机制,https://web.archive.org/web/20221115033653/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI438_Report_Full_set_SC_0.pdf,全文 (PDF),https://web.archive.org/web/20221115035725/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI438_Executive_Summary_SC_0.pdf,摘要 (PDF)
167,March 2021,Government’s Handling of Misconnection of Private Building Sewers to Stormwater Collection System,https://web.archive.org/web/20221115032902/https://www.ombudsman.hk/wp-content/uploads/2022/07/2021-3-29_DI440_Report-Full-Set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115041123/https://www.ombudsman.hk/wp-content/uploads/2022/07/20210329_DI440_Executive-Summary_EN.pdf,Summary (PDF),2021年3月,政府對私人樓宇污水渠錯誤接駁至雨水收集系統問題的處理,https://web.archive.org/web/20221106205350/https://www.ombudsman.hk/wp-content/uploads/2022/07/2021-3-29_DI440_Report-Full-Set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221106205324/https://www.ombudsman.hk/wp-content/uploads/2022/07/20210329_DI440_Executive-Summary_TC.pdf,摘要 (PDF),2021年3月,政府对私人楼宇污水渠错误接驳至雨水收集系统问题的处理,https://web.archive.org/web/20221115035222/https://www.ombudsman.hk/wp-content/uploads/2022/07/2021-3-29_DI440_Report-Full-Set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115034354/https://www.ombudsman.hk/wp-content/uploads/2022/07/20210329_DI440_Executive-Summary_SC.pdf,摘要 (PDF)
166,March 2021,Government’s Mechanism for Monitoring Vaccines Provided by Private Healthcare Facilities,https://web.archive.org/web/20221115041623/https://www.ombudsman.hk/wp-content/uploads/2022/07/2021-3-4_DI442_Report-Full-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115040040/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200304_DI442_Executive-Summary_EN.pdf,Summary (PDF),2021年3月,政府監管私營醫療機構提供疫苗機制,https://web.archive.org/web/20221106205358/https://www.ombudsman.hk/wp-content/uploads/2022/07/2021-3-4_DI442_Report-Full-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221106205312/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200304_DI442_Executive-Summary_TC.pdf,摘要 (PDF),2021年3月,政府监管私营医疗机构提供疫苗机制,https://web.archive.org/web/20221115035529/https://www.ombudsman.hk/wp-content/uploads/2022/07/2021-3-4_DI442_Report-Full-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115035447/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200304_DI442_Executive-Summary_SC.pdf,摘要 (PDF)
165,December 2020,Effectiveness of Joint Office for Investigation of Water Seepage Complaints in Handling Water Seepage Reports,https://web.archive.org/web/20221115061233/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-12-17_DI428_Report-Full-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061000/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201217_DI428_Executive-Summary_EN.pdf,Summary (PDF),2020年12月,滲水投訴調查聯合辦事處處理滲水舉報的成效,https://web.archive.org/web/20221115042531/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-12-17_DI428_Report-Full-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042413/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201217_DI428_Executive-Summary_TC.pdf,摘要 (PDF),2020年12月,渗水投诉调查联合办事处处理渗水举报的成效,https://web.archive.org/web/20221115051006/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-12-17_DI428_Report-Full-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115054206/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201217_DI428_Executive-Summary_SC.pdf,摘要 (PDF)
164,December 2020,"Arrangements for Production, Distribution, Stocktaking and Use of CSI Masks",https://web.archive.org/web/20221115060817/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-12-17_DI437_Report-Full_set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061031/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201217_DI437_Executive-Summary_EN.pdf,Summary (PDF),2020年12月,有關CSI口罩的生產、分發、點存和使用安排,https://web.archive.org/web/20221115042706/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-12-17_DI437_Report-Full_set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042540/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201217_DI437_Executive-Summary_TC.pdf,摘要 (PDF),2020年12月,有关CSI口罩的生产、分发、点存和使用安排,https://web.archive.org/web/20221115054226/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-12-17_DI437_Report-Full_set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115055956/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201217_DI437_Executive-Summary_SC.pdf,摘要 (PDF)
163,October 2020,Monitoring of Outsourced Street Cleansing Services by the Food and Environmental Hygiene Department,https://web.archive.org/web/20221115061106/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-10-29_DI430_Report_Full-set_EN-2.pdf,Report (PDF),https://web.archive.org/web/20221115061256/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201029_DI430_Executive-Summary_EN.pdf,Summary (PDF),2020年10月,食物環境衞生署對外判街道潔淨服務的監管,https://web.archive.org/web/20221115042702/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-10-29_DI430_Report_Full-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042537/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201029_DI430_Executive-Summary_TC.pdf,摘要 (PDF),2020年10月,食物环境卫生署对外判街道洁净服务的监管,https://web.archive.org/web/20221115053010/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-10-29_DI430_Report_Full-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115053007/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201029_DI430_Executive-Summary_SC.pdf,摘要 (PDF)
162,October 2020,Maintenance and Repair of Play and Fitness Equipment in Public Rental Housing Estates Managed by Housing Department,https://web.archive.org/web/20221115061052/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-10-29_DI439_Report_Full-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061211/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201029_DI439_Executive-Summary_EN.pdf,Summary (PDF),2020年10月,房屋署公共屋邨遊樂及健體設施的保養與維修,https://web.archive.org/web/20221115042639/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-10-29_DI439_Report_Full-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042614/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201029_DI439_Executive-Summary_TC.pdf,摘要 (PDF),2020年10月,房屋署公共屋邨游乐及健体设施的保养与维修,https://web.archive.org/web/20221115055638/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-10-29_DI439_Report_Full-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115054712/https://www.ombudsman.hk/wp-content/uploads/2022/07/20201029_DI439_Executive-Summary_SC.pdf,摘要 (PDF)
161,July 2020,Leisure and Cultural Services Department’s Regulation of Public Coaching Activities at Public Swimming Pools,https://web.archive.org/web/20221115060919/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-7-9-DI436_Report_Full-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061050/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200709_DI436_Executive-Summary_EN.pdf,Summary (PDF),2020年7月,康樂及文化事務署公眾泳池公眾授泳活動的規管,https://web.archive.org/web/20221115042340/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-7-9-DI436_Report_Full-set-TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042629/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200709_DI436_Executive-Summary_TC.pdf,摘要 (PDF),2020年7月,康乐及文化事务署公众泳池公众授泳活动的规管,https://web.archive.org/web/20221115050947/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-7-9-DI436_Report_Full-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115054038/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200709_DI436_Executive-Summary_SC.pdf,摘要 (PDF)
160,July 2020,Leisure and Cultural Services Department’s Allocation of Swimming Lanes in Public Swimming Pools and Its Monitoring Mechanism,https://web.archive.org/web/20221115061133/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200709_DI424_Executive-Summary_EN.pdf,Summary (PDF),,,2020年7月,康樂及文化事務署公眾泳池泳線分配及監管機制,https://web.archive.org/web/20221115042356/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI424_Full-Report_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042432/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200709_DI424_Executive-Summary_TC.pdf,摘要 (PDF),2020年7月,康乐及文化事务署公众泳池泳线分配及监管机制,https://web.archive.org/web/20221115051313/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI424_Full-Report_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115054045/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200709_DI424_Executive-Summary_SC.pdf,摘要 (PDF)
159,July 2020,Utilisation of Low-charge Hospital Beds in Private Hospitals,https://web.archive.org/web/20221115061159/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-7-9-DI433_Report_Full-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061131/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200709_DI433_Executive-Summary_EN.pdf,Summary (PDF),2020年7月,私家醫院低收費病床的使用,https://web.archive.org/web/20221115042552/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-7-9-DI433_Report_Full-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042612/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200709_DI433_Executive-Summary_TC.pdf,摘要 (PDF),2020年7月,私家医院低收费病床的使用,https://web.archive.org/web/20221115055604/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-7-9-DI433_Report_Full-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115055648/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200709_DI433_Executive-Summary_SC.pdf,摘要 (PDF)
158,March 2020,The Issue of Idle Flyovers and “Bridges to nowhere”,https://web.archive.org/web/20221115061205/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-3-5-DI426_Report-Full-Set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115060826/https://www.ombudsman.hk/wp-content/uploads/2022/07/20220305_DI426_Executive-Summary_EN.pdf,Summary (PDF),2020年3月,閒置天橋和「斷橋」的問題,https://web.archive.org/web/20221115042650/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-3-5-DI426_Report-Full-Set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042443/https://www.ombudsman.hk/wp-content/uploads/2022/07/20220305_DI426_Executive-Summary_TC.pdf,摘要 (PDF),2020年3月,闲置天桥和「断桥」的问题,https://web.archive.org/web/20221115051530/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-3-5-DI426_Report-Full-Set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115051604/https://www.ombudsman.hk/wp-content/uploads/2022/07/20220305_DI426_Executive-Summary_SC.pdf,摘要 (PDF)
157,January 2020,Mechanisms for Verifying Travel Records of Comprehensive Social Security Assistance/Social Security Allowance Applicants and Recipients,https://web.archive.org/web/20221115060445/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-1-21-DI-435_Full-Report_EN.pdf,Report (PDF),https://web.archive.org/web/20221115060944/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200121_DI435_Executive-Summary_EN.pdf,Summary (PDF),2020年1月,有關核實綜合社會保障援助及公共福利金申請人及受助／受惠人出入境記錄的機制,https://web.archive.org/web/20221115042351/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-1-21-DI-435_Full-Report_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042550/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200121_DI435_Executive-Summary_TC.pdf,摘要 (PDF),2020年1月,有关核实综合社会保障援助及公共福利金申请人及受助／受惠人出入境记录的机制,https://web.archive.org/web/20221115053421/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-1-21-DI-435_Full-Report_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115055855/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200121_DI435_Executive-Summary_SC.pdf,摘要 (PDF)
156,January 2020,Education Bureau’s Mechanisms for Approving Applications for School Fee Revision by Direct Subsidy Scheme/Private Schools and Collection of Other Charges by Private Schools,https://web.archive.org/web/20221115061153/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-1-14-DI-421-Full-report-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061220/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200114_DI421_Executive-Summary_EN.pdf,Summary (PDF),2020年1月,教育局審批直接資助計劃學校和私立學校調整學費及私立學校收取其他費用的機制,https://web.archive.org/web/20221115042457/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-1-14-DI-421-Full-report-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042632/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200114_DI421_Executive-Summary_TC.pdf,摘要 (PDF),2020年1月,教育局审批直接资助计划学校和私立学校调整学费及私立学校收取其他费用的机制,https://web.archive.org/web/20221115050956/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-1-14-DI-421-Full-report-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115051004/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200114_DI421_Executive-Summary_SC.pdf,摘要 (PDF)
155,January 2020,Lands Department’s Enforcement against Commercial Use of Public Pedestrian Passages and Public Atria in Private Malls,https://web.archive.org/web/20221115060715/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-1-14-DI-425-Full-report-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061150/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200114_DI425_Executive-Summary_EN.pdf,Summary (PDF),2020年1月,地政總署對私人商場內的公共行人通道及公共室內廣場被用作商業用途的執管,https://web.archive.org/web/20221115042415/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-1-14-DI-425-Full-report-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042615/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200114_DI425_Executive-Summary_TC.pdf,摘要 (PDF),2020年1月,地政总署对私人商场内的公共行人通道及公共室内广场被用作商业用途的执管,https://web.archive.org/web/20221115050953/https://www.ombudsman.hk/wp-content/uploads/2022/07/2020-1-14-DI-425-Full-report-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115051013/https://www.ombudsman.hk/wp-content/uploads/2022/07/20200114_DI425_Executive-Summary_SC.pdf,摘要 (PDF)
154,December 2019,Leisure and Cultural Services Department’s Arrangements for Depositing Layout Plans of Public Pleasure Grounds in Land Registry,https://web.archive.org/web/20221115061037/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-12-12-DI434_Report-Full-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061145/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191212_DI434_Executive-Summary_EN.pdf,Summary (PDF),2019年12月,康樂及文化事務署於土地註冊處存放公眾遊樂場地圖則的安排,https://web.archive.org/web/20221115042658/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-12-12-DI434_Report-Full-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042454/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191212_DI434_Executive-Summary_TC.pdf,摘要 (PDF),2019年12月,康乐及文化事务署于土地注册处存放公众游乐场地图则的安排,https://web.archive.org/web/20221115054436/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-12-12-DI434_Report-Full-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115055751/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191212_DI434_Executive-Summary_SC.pdf,摘要 (PDF)
153,December 2019,Allocation Mechanism of Ward Offices under Housing Department,https://web.archive.org/web/20221115061142/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-12-12-DI427_Report-Full-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061213/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191212_DI427_Executive-Summary_EN.pdf,Summary (PDF),2019年12月,房屋署轄下議員辦事處的編配機制,https://web.archive.org/web/20221115042714/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-12-12-DI427_Report-Full-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042449/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191212_DI427_Executive-Summary_TC.pdf,摘要 (PDF),2019年12月,房屋署辖下议员办事处的编配机制,https://web.archive.org/web/20221115055826/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-12-12-DI427_Report-Full-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115053401/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191212_DI427_Executive-Summary_SC.pdf,摘要 (PDF)
152,November 2019,Notification Mechanism and Arrangements of Housing Department and Social Welfare Department for Imprisoned Singleton Public Rental Housing Tenants,https://web.archive.org/web/20221115061156/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-11-14-DI-429_Report_Full-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061021/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191114_DI429_Executive-Summary_EN.pdf,Summary (PDF),2019年11月,房屋署及社會福利署就獨居公屋租戶服刑的通報機制及安排,https://web.archive.org/web/20221115042338/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-11-14-DI-429_Report_Full-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042604/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191114_DI429_Executive-Summary_TC.pdf,摘要 (PDF),2019年11月,房屋署及社会福利署就独居公屋租户服刑的通报机制及安排,https://web.archive.org/web/20221115054836/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-11-14-DI-429_Report_Full-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115052307/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191114_DI429_Executive-Summary_SC.pdf,摘要 (PDF)
151,October 2019,Government’s Planning and Arrangements for Ancillary Facilities for Electric Private Vehicles,https://web.archive.org/web/20221115061111/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-10-22-DI415-Report_Full-set_EN.pdf,Report (PDF),https://web.archive.org/web/20221115061251/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191022_DI415_Executive-Summary_EN.pdf,Summary (PDF),2019年10月,政府對電動私家車配套設施的規劃及安排,https://web.archive.org/web/20221115042619/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-10-22-DI415-Report_Full-set_TC.pdf,全文 (PDF),https://web.archive.org/web/20221115042623/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191022_DI415_Executive-Summary_TC.pdf,摘要 (PDF),2019年10月,政府对电动私家车配套设施的规划及安排,https://web.archive.org/web/20221115055231/https://www.ombudsman.hk/wp-content/uploads/2022/07/2019-10-22-DI415-Report_Full-set_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115052318/https://www.ombudsman.hk/wp-content/uploads/2022/07/20191022_DI415_Executive-Summary_SC.pdf,摘要 (PDF)
