index,en_date,en_title,en_link,en_desc,tc_date,tc_title,tc_link,tc_desc,sc_date,sc_title,sc_link,sc_desc
138,December 2016,Complaints against Buildings Department for Defective Follow-up Actions on Removal Orders,https://web.archive.org/web/20211202212144/https://ofomb.ombudsman.hk/abc/files/Annex_2_E-19_12_2016_3.pdf,Report (PDF),2016年12月,有關屋宇署就清拆命令之跟進欠妥善的投訴,https://web.archive.org/web/20211130084554/https://ofomb.ombudsman.hk/abc/files/Annex_2_TC-19_12_2016_4.pdf,全文 (PDF),2016年12月,有关屋宇署就清拆命令之跟进欠妥善的投诉,https://web.archive.org/web/20211205111550/https://ofomb.ombudsman.hk/abc/files/Annex_2_SC-19_12_2016_3.pdf,全文 (PDF)
137,28 January 2016,Handling of Food Safety Complaints by Food and Environmental Hygiene Department,https://web.archive.org/web/20161213033101/http://ofomb.ombudsman.hk/abc/files/Annex_2_E-28_1_2016.pdf,Report (PDF),2016年1月28日,有關食物環境衞生署對食物安全的投訴之處理,https://web.archive.org/web/20211130092049/https://ofomb.ombudsman.hk/abc/files/Annex_2_TC-28_1_2016.pdf,全文 (PDF),2016年1月28日,有关食物环境卫生署对食物安全的投诉之处理,https://web.archive.org/web/20211130094641/https://ofomb.ombudsman.hk/abc/files/Annex_2_SC-28_1_2016.pdf,全文 (PDF)
136,September 2015,Complaint against Food and Environmental Hygiene Department for Delay in Collecting Food Sample for Testing,,,2015年9月,有關食物環境衞生署延誤收集食物樣本進行化驗的投訴全面調查報告,https://web.archive.org/web/20211205105408/https://ofomb.ombudsman.hk/abc/files/IR-FEHD-15-0656_Trad_Chin_.pdf,全文 (PDF),2015年9月,有关食物环境卫生署延误收集食物样本进行化验的投诉全面调查报告,https://web.archive.org/web/20211130092347/https://ofomb.ombudsman.hk/abc/files/IR-FEHD-15-0656_Simp_Chin_.pdf,全文 (PDF)
135,January 2015,Complaint against Airport Authority for Mishandling Enquiries about CCTV System,https://web.archive.org/web/20211204090435/http://ofomb.ombudsman.hk/abc/files/Annex_2_E.pdf,Report (PDF),2015年1月,機場管理局不當處理有關閉路電視系統的查詢,https://web.archive.org/web/20211130083352/https://ofomb.ombudsman.hk/abc/files/Annex_2_C.pdf,全文 (PDF),2015年1月,机场管理局不当处理有关闭路电视系统的查询,https://web.archive.org/web/20211130090753/https://ofomb.ombudsman.hk/abc/files/Annex_2_SC.pdf,全文 (PDF)
134,October 2014,Food and Environmental Hygiene Department’s arrangements in allocating columbarium niches,https://web.archive.org/web/20211130093252/https://ofomb.ombudsman.hk/abc/files/Annex_2_E-13_10_2014.pdf,Report (PDF),2014年10月,食物環境衞生署配售骨灰龕位的安排的調查結果,https://web.archive.org/web/20211205104157/https://ofomb.ombudsman.hk/abc/files/Annex_2_C-13_10_2014.pdf,全文 (PDF),2014年10月,食物环境卫生署配售骨灰坛位的安排的调查结果,https://web.archive.org/web/20211130092537/https://ofomb.ombudsman.hk/abc/files/Annex_2_SC-13_10_2014.pdf,全文 (PDF)
133,October 2014,Water Supplies Department and Lands Department for refusal to take over and maintain waterworks in Government road areas,https://web.archive.org/web/20211202222834/http://ofomb.ombudsman.hk/abc/files/Annex_3_E-13_10_2014.pdf,Report (PDF),2014年10月,水務署及地政總署拒絕接收及維修政府道路範圍內的水務設施的調查結果,https://web.archive.org/web/20211130100807/https://ofomb.ombudsman.hk/abc/files/Annex_3_C-13_10_2014.pdf,全文 (PDF),2014年10月,水务署及地政总署拒绝接收及维修政府道路范围内的水务设施的调查结果,https://web.archive.org/web/20211202215712/http://ofomb.ombudsman.hk/abc/files/Annex_3_SC-13_10_2014.pdf,全文 (PDF)
132,October 2013,Complaint against Transport Department about Handling of Taxi Complaints,https://web.archive.org/web/20211205104040/https://ofomb.ombudsman.hk/abc/files/Annex_3_E-2013_10_24.pdf,Report (PDF),2013年10月,運輸署處理的士投訴的機制,https://web.archive.org/web/20211205113632/https://ofomb.ombudsman.hk/abc/files/Annex_3_TC-2013_10_24.pdf,全文 (PDF),2013年10月,运输署处理的士投诉的机制,https://web.archive.org/web/20211205100713/https://ofomb.ombudsman.hk/abc/files/Annex_3_SC-2013_10_24.pdf,全文 (PDF)
131,March 2013,Complaint against Lands Department for Delay in Taking Lease Enforcement Actions,https://web.archive.org/web/20211202211612/https://ofomb.ombudsman.hk/abc/files/2013_03_01.pdf,Report (PDF),2013年3月,有關地政總署拖延採取執行土地契約條款行動的投訴,https://web.archive.org/web/20211205110915/https://ofomb.ombudsman.hk/abc/files/2013_03_01_1_.pdf,全文 (PDF),2013年3月,有关地政总署拖延采取执行土地契约条款行动的投诉,https://web.archive.org/web/20211205110735/https://ofomb.ombudsman.hk/abc/files/2013_03_01_2_.pdf,全文 (PDF)
130,March 2013,"Complaint against Agriculture, Fisheries and Conservation Department, Transport Department and Highways Department for Failing to Implement Properly the Restriction on Vehicular Entry into a Country Park on General Holidays",https://web.archive.org/web/20211130092803/https://ofomb.ombudsman.hk/abc/files/2013_03_02.pdf,Report (PDF),2013年3月,有關漁農自然護理署、運輸署及路政署沒有妥善執行禁止車輛在公眾假期駛入郊野公園的規定,https://web.archive.org/web/20211130095842/https://ofomb.ombudsman.hk/abc/files/2013_03_02_1_.pdf,全文 (PDF),2013年3月,有关渔农自然护理署、运输署及路政署没有妥善执行禁止车辆在公众假期驶入郊野公园的规定,https://web.archive.org/web/20211130095811/https://ofomb.ombudsman.hk/abc/files/2013_03_02_2_.pdf,全文 (PDF)
129,January 2013,"Complaint against Transport Department, Lands Department and Home Affairs Department about Unlawful Occupation of Government Land",https://web.archive.org/web/20211205102203/https://ofomb.ombudsman.hk/abc/files/2013_01_02.pdf,Report (PDF),2013年1月,有關運輸署、地政總署及民政事務總署沒有妥善處理非法佔用政府土地的投訴,https://web.archive.org/web/20211205105954/https://ofomb.ombudsman.hk/abc/files/2013_01_02_1_.pdf,全文 (PDF),2013年1月,有关运输署、地政总署及民政事务总署 没有妥善处理非法占用政府土地的投诉,https://web.archive.org/web/20211205105841/https://ofomb.ombudsman.hk/abc/files/2013_01_02_2_.pdf,全文 (PDF)
128,January 2013,Complaint against Social Welfare Department for Unreasonableness in its Assessment of the Income of CSSA Recipients,https://web.archive.org/web/20211205112820/https://ofomb.ombudsman.hk/abc/files/2013_01_01.pdf,Report (PDF),2013年1月,有關社會福利署不合理地計算綜援受助人的入息的投訴,https://web.archive.org/web/20211205115111/https://ofomb.ombudsman.hk/abc/files/2013_01_01_1_.pdf,全文 (PDF),2013年1月,有关社会福利署不合理地计算综援受助人的入息的投诉,https://web.archive.org/web/20211205115041/https://ofomb.ombudsman.hk/abc/files/2013_01_01_2_.pdf,全文 (PDF)
127,May 2012,Complaint against Three Government Departments for Failing to Curb the Unauthorised Activities of a Hawker Stall,https://web.archive.org/web/20211130082356/https://ofomb.ombudsman.hk/abc/files/2012_05_01.pdf,Report (PDF),2012年5月,有關三個政府部門未能解決違規攤檔問題的投訴,https://web.archive.org/web/20211205110434/https://ofomb.ombudsman.hk/abc/files/2012_05_01_1_.pdf,全文 (PDF),2012年5月,有关三个政府部门未能解决违规摊档问题的投诉,https://web.archive.org/web/20211130090510/https://ofomb.ombudsman.hk/abc/files/2012_05_01_2_.pdf,全文 (PDF)
126,February 2012,"Complaint against Agriculture, Fisheries and Conservation Department for Failure to Discharge Its Duties to Properly Handle Stray Cat Nuisance",https://web.archive.org/web/20211205105206/https://ofomb.ombudsman.hk/abc/files/2012_02_02.pdf,Report (PDF),2012年2月,有關漁農自然護理署沒有履行職責，妥善處理流浪貓滋擾問題的投訴,https://web.archive.org/web/20211205112357/https://ofomb.ombudsman.hk/abc/files/2012_02_02_1_.pdf,全文 (PDF),2012年2月,有关渔农自然护理署没有履行职责，妥善处理流浪猫滋扰问题的的投诉,https://web.archive.org/web/20211205112325/https://ofomb.ombudsman.hk/abc/files/2012_02_02_2_.pdf,全文 (PDF)
125,February 2012,"Complaint against Lands Department for Refusal to Deal with an Unauthorised Structure on ""Government Property""",https://web.archive.org/web/20211130095327/https://ofomb.ombudsman.hk/abc/files/2012_02_01.pdf,Report (PDF),2012年2月,有關地政總署拒絕處理「政府物業」上違建物的投訴,https://web.archive.org/web/20211205103235/https://ofomb.ombudsman.hk/abc/files/2012_02_01_1_.pdf,全文 (PDF),2012年2月,有关地政总署拒绝处理「政府物业」上违建物的投诉,https://web.archive.org/web/20211130082526/https://ofomb.ombudsman.hk/abc/files/2012_02_01_2_.pdf,全文 (PDF)
124,April 2011,Complaint against Seven Government Departments for Delay in Handling a Road Repair Works,https://web.archive.org/web/20211130084718/https://ofomb.ombudsman.hk/abc/files/2011_04_02.pdf,Report (PDF),2011年4月,有關七個政府部門延誤處理一宗道路復修工程的投訴,https://web.archive.org/web/20211202220608/https://ofomb.ombudsman.hk/abc/files/2011_04_02_1_.pdf,全文 (PDF),2011年4月,有关七个政府部门延误处理一宗道路复修工程的投诉,https://web.archive.org/web/20211205112018/https://ofomb.ombudsman.hk/abc/files/2011_04_02_2_.pdf,全文 (PDF)
123,April 2011,Complaint against Housing Department for Failing to Allocate Public Rental Housing Flats Fairly,https://web.archive.org/web/20211205114254/https://ofomb.ombudsman.hk/abc/files/2011_04_01.pdf,Report (PDF),2011年4月,有關房屋署編配公屋過程不公的投訴,https://web.archive.org/web/20211205102611/https://ofomb.ombudsman.hk/abc/files/2011_04_01_1_.pdf,全文 (PDF),2011年4月,有关房屋署编配公屋过程不公的投诉,https://web.archive.org/web/20211205102528/https://ofomb.ombudsman.hk/abc/files/2011_04_01_2_.pdf,全文 (PDF)
122,December 2010,Complaints about Water Meter Mix-up,https://web.archive.org/web/20211130093027/https://ofomb.ombudsman.hk/abc/files/2010_12_01.pdf,Report (PDF),2010年12月,有關水務署掉亂水錶的投訴,https://web.archive.org/web/20211205112123/https://ofomb.ombudsman.hk/abc/files/2010_12_01_1.pdf,全文 (PDF),2010年12月,有关水务署掉乱水表的投诉,https://web.archive.org/web/20211130100241/https://ofomb.ombudsman.hk/abc/files/2010_12_01_1_.pdf,全文 (PDF)
121,May 2010,Complaint about Illegal Parking of Bicycles at a Public Transport Interchange,https://web.archive.org/web/20211205100935/https://ofomb.ombudsman.hk/abc/files/2010_05_01.pdf,Report (PDF),2010年5月,有關運輸署未能妥善處理公共運輸交匯處違例停泊單車的投訴,https://web.archive.org/web/20211130100649/https://ofomb.ombudsman.hk/abc/files/2010_05_01_1.pdf,全文 (PDF),2010年5月,有关运输署未能妥善处理公共运输交汇处违例停泊单车的投诉,https://web.archive.org/web/20211130085048/https://ofomb.ombudsman.hk/abc/files/2010_05_01_1_.pdf,全文 (PDF)
120,October 2009,Complaint against Lands Department and Land Registry,https://web.archive.org/web/20211130093810/https://ofomb.ombudsman.hk/abc/files/2009_10_01.pdf,Report (PDF),2009年10月,有關對地政總署及土地註冊處的投訴,https://web.archive.org/web/20211205100527/https://ofomb.ombudsman.hk/abc/files/2009_10_01_1_.pdf,全文 (PDF),2009年10月,有关对地政总署及土地注册处的投诉,https://web.archive.org/web/20211130080731/https://ofomb.ombudsman.hk/abc/files/2009_10_01_2_.pdf,全文 (PDF)
119,June 2009,"Complaint against Agriculture, Fisheries and Conservation Department and Efficiency Unit for Euthanising a Dog Reported Lost",https://web.archive.org/web/20211205110234/https://ofomb.ombudsman.hk/abc/files/2009_06_01.pdf,Report (PDF),2009年6月,有關漁農自然護理署及效率促進組誤把報失狗隻人道毀滅的投訴,https://web.archive.org/web/20211130093552/https://ofomb.ombudsman.hk/abc/files/2009_06_01_1_.pdf,全文 (PDF),2009年6月,有关渔农自然护理署及效率促进组误把报失狗只人道毁灭的投诉,https://web.archive.org/web/20211130093517/https://ofomb.ombudsman.hk/abc/files/2009_06_01_2_.pdf,全文 (PDF)
118,June 2008,Complaint against Hong Kong Examinations and Assessment Authority,https://web.archive.org/web/20211130095359/https://ofomb.ombudsman.hk/abc/files/2008_06_01.pdf,Report (PDF),2008年6月,有關香港考試及評核局的投訴,https://web.archive.org/web/20211130082657/https://ofomb.ombudsman.hk/abc/files/2008_06_01_1_.pdf,全文 (PDF),2008年6月,有关香港考试及评核局的投诉,https://web.archive.org/web/20211205103151/https://ofomb.ombudsman.hk/abc/files/2008_06_01_2_.pdf,全文 (PDF)
117,November 2007,No fore-warning on surcharge for overstaying in public housing unit,https://web.archive.org/web/20211205110039/https://ofomb.ombudsman.hk/abc/files/2007_11_01.pdf,Report (PDF),2007年11月,有關事前沒有提出警告，便向逾期居住的公屋租戶收取三倍租金,https://web.archive.org/web/20211205113206/https://ofomb.ombudsman.hk/abc/files/2007_11_01_1_.pdf,全文 (PDF),2007年11月,有关事前没有提出警告，便向逾期居住的公屋租户收取三倍租金,https://web.archive.org/web/20211130093330/https://ofomb.ombudsman.hk/abc/files/2007_11_01_2_.pdf,全文 (PDF)
116,November 2007,Inadequate disclosure to Home Ownership Scheme purchasers on slope maintenance responsibility,https://web.archive.org/web/20211130095254/https://ofomb.ombudsman.hk/abc/files/2007_11_02.pdf,Report (PDF),2007年11月,有關沒有清楚提示居屋買家須負責保養一幅斜坡,https://web.archive.org/web/20211205103108/https://ofomb.ombudsman.hk/abc/files/2007_11_02_1_.pdf,全文 (PDF),2007年11月,有关没有清楚提示居屋买家须负责保养一幅斜坡,https://web.archive.org/web/20211130082441/https://ofomb.ombudsman.hk/abc/files/2007_11_02_2_.pdf,全文 (PDF)
115,December 2006,Complaint against Vocational Training Council for impropriety in conducting a tender exercise,https://web.archive.org/web/20211205112537/https://ofomb.ombudsman.hk/abc/files/2006_12_01.pdf,Report (PDF),2006年12月,有關職業訓練局招標程序有欠妥善的投訴,https://web.archive.org/web/20211205114911/https://ofomb.ombudsman.hk/abc/files/2006_12_01_1_.pdf,全文 (PDF),2006年12月,有关职业训练局招标程序有欠妥善的投诉,https://web.archive.org/web/20211205114841/https://ofomb.ombudsman.hk/abc/files/2006_12_01_2_.pdf,全文 (PDF)
114,January 2006,A Case involving Two Concurrently Valid Endorsements: Complaint against Immigration Department Unfounded,https://web.archive.org/web/20211205115306/https://ofomb.ombudsman.hk/abc/files/2006_01_01.pdf,Report (PDF),2006年1月,有關入境事務處批准一名持有兩個出入境簽注的訪客留港期限的投訴,https://web.archive.org/web/20211205104321/https://ofomb.ombudsman.hk/abc/files/2006_01_01_1_.pdf,全文 (PDF),2006年1月,有关入境事务处批准一名持有两个出入境签注的访客留港期限的投诉,https://web.archive.org/web/20211130083959/https://ofomb.ombudsman.hk/abc/files/2006_01_01_2_.pdf,全文 (PDF)
113,October 2005,"Complaint against Housing Department, Lands Department and Planning Department for shirking responsibility and delay in handling an unauthorised structure",https://web.archive.org/web/20211130100831/https://ofomb.ombudsman.hk/abc/files/2005_10_02.pdf,Report (PDF),2005年10月,有關投訴房屋署、地政總署及規劃署推卸責任及延誤處理違例僭建物,https://web.archive.org/web/20211130084635/https://ofomb.ombudsman.hk/abc/files/2005_10_02_1_.pdf,全文 (PDF),2005年10月,有关投诉房屋署、地政总署及规划署推卸责任及延误处理违例僭建物,https://web.archive.org/web/20211205104643/https://ofomb.ombudsman.hk/abc/files/2005_10_02_2_.pdf,全文 (PDF)
112,October 2005,Complaint against Office of the Telecommunications Authority and Buildings Department for impropriety in approving an application for installation of a mobile telephone base station,https://web.archive.org/web/20211130092013/https://ofomb.ombudsman.hk/abc/files/2005_10_01.pdf,Report (PDF),2005年10月,有關投訴電訊管理局及屋宇署在審批設置流動電話基站的申請事宜上處理失當,ofomb.ombudsman.hk/abc/files/2005_10_01_1_.pdf,全文 (PDF),2005年10月,有关投诉电讯管理局及屋宇署在审批设置流动电话基站的申请事宜上处理失当,https://web.archive.org/web/20211205114116/https://ofomb.ombudsman.hk/abc/files/2005_10_01_2_.pdf,全文 (PDF)
111,June 2005,Complaint against Social Welfare Department for delay in processing an application for disability allowance,https://web.archive.org/web/20211205113101/https://ofomb.ombudsman.hk/abc/files/2005_06_02.pdf,Report (PDF),2005年6月,有關社會福利署延誤處理傷殘津貼申請的投訴,https://web.archive.org/web/20211130100431/https://ofomb.ombudsman.hk/abc/files/2005_06_02_1_.pdf,全文 (PDF),2005年6月,有关社会福利署延误处理伤残津贴申请的投诉,https://web.archive.org/web/20211205115337/https://ofomb.ombudsman.hk/abc/files/2005_06_02_2_.pdf,全文 (PDF)
110,June 2005,Complaint against Lands Department for delay in handling water seepage problem on a retaining wall,https://web.archive.org/web/20211130083614/https://ofomb.ombudsman.hk/abc/files/2005_06_01.pdf,Report (PDF),2005年6月,有關地政總署拖延處理護土牆滲水問題的投訴,https://web.archive.org/web/20211205111155/https://ofomb.ombudsman.hk/abc/files/2005_06_01_1_.pdf,全文 (PDF),2005年6月,有关地政总署拖延处理护土墙渗水问题的投诉,https://web.archive.org/web/20211130091507/https://ofomb.ombudsman.hk/abc/files/2005_06_01_2_.pdf,全文 (PDF)
109,January 2005,Complaint against six Government departments for failing to resolve the problem of laundry drying in public places,https://web.archive.org/web/20211130090212/https://ofomb.ombudsman.hk/abc/files/2005_01_01.pdf,Report (PDF),2005年1月,有關六個政府部門未能有效解決市民在公眾地方晾曬衣物問題的投訴,https://web.archive.org/web/20211205113316/https://ofomb.ombudsman.hk/abc/files/2005_01_01_1_.pdf,全文 (PDF),2005年1月,有关六个政府部门未能有效解决市民在公众地方晾晒衣物问题的投诉,https://web.archive.org/web/20211205113241/https://ofomb.ombudsman.hk/abc/files/2005_01_01_2_.pdf,全文 (PDF)
108,January 2005,Complaint against the Official Receiver's Office for delay in following up a report of bankruptcy offence,https://web.archive.org/web/20211130095431/https://ofomb.ombudsman.hk/abc/files/2005_01_02.pdf,Report (PDF),2005年1月,投訴破產管理署沒有及時跟進涉及破產罪行的舉報,https://web.archive.org/web/20211205103313/https://ofomb.ombudsman.hk/abc/files/2005_01_02_1_.pdf,全文 (PDF),2005年1月,投诉破产管理署没有及时跟进涉及破产罪行的举报,https://web.archive.org/web/20211130082740/https://ofomb.ombudsman.hk/abc/files/2005_01_02_2_.pdf,全文 (PDF)
107,March 2004,Two complaints against Housing Department respectively for - (a) delay in resolving a case of seepage on the ceiling; and (b) unfair treatment to the tenant whose unit was alleged to have caused the seepage,https://web.archive.org/web/20211205105722/https://ofomb.ombudsman.hk/abc/files/2004_03_01.pdf,Report (PDF),2004年3月,投訴房屋署延誤處理天花滲水問題以及對懷疑是滲水源頭單位的住戶不公,https://web.archive.org/web/20211205112956/https://ofomb.ombudsman.hk/abc/files/2004_03_01_1_.pdf,全文 (PDF),2004年3月,投诉房屋署延误处理天花渗水问题以及对怀疑是渗水源头单位的住户不公,https://web.archive.org/web/20211130093137/https://ofomb.ombudsman.hk/abc/files/2004_03_01_2_.pdf,全文 (PDF)
106,January 2004,Complaint against Housing Department for delay in processing a report on using a forged document to apply for public housing,https://web.archive.org/web/20211130095117/https://ofomb.ombudsman.hk/abc/files/2004_01_01.pdf,Report (PDF),2004年1月,投訴房屋署延誤處理一宗有關使用偽造文件申請公共房屋的舉報個案,https://web.archive.org/web/20211205103028/https://ofomb.ombudsman.hk/abc/files/2004_01_01_1_.pdf,全文 (PDF),2004年1月,投诉房屋署延误处理一宗有关使用伪造文件申请公共房屋的举报个案,https://web.archive.org/web/20211205102820/https://ofomb.ombudsman.hk/abc/files/2004_01_01_2_.pdf,全文 (PDF)
105,January 2004,Complaint against Buildings Department for impropriety in carrying out emergency works,https://web.archive.org/web/20211205105003/https://ofomb.ombudsman.hk/abc/files/2004_01_02.pdf,Report (PDF),2004年1月,投訴屋宇署在進行緊急工程一事上處理不當,https://web.archive.org/web/20211130092614/https://ofomb.ombudsman.hk/abc/files/2004_01_02_1_.pdf,全文 (PDF),2004年1月,投诉屋宇署在进行紧急工程一事上处理不当,https://web.archive.org/web/20211205112223/https://ofomb.ombudsman.hk/abc/files/2004_01_02_2_.pdf,全文 (PDF)
104,December 2003,Complaint against Food and Environmental Hygiene Department for impropriety in handling the withdrawal of an application for transfer of food business licence,https://web.archive.org/web/20211130100457/https://ofomb.ombudsman.hk/abc/files/2003_12_01.pdf,Report (PDF),2003年12月,投訴食物環境衞生署在持牌人撤回食物業牌照轉讓申請一事上處理不當,https://web.archive.org/web/20211130084341/https://ofomb.ombudsman.hk/abc/files/2003_12_01_1_.pdf,全文 (PDF),2003年12月,投诉食物环境卫生署在持牌人撤回食物业牌照转让申请一事上处理不当,https://web.archive.org/web/20211205104358/https://ofomb.ombudsman.hk/abc/files/2003_12_01_2_.pdf,全文 (PDF)
103,August 2003,Complaint against Housing Department for ineffective supervision of a property services company which resulted in prolonged occupation of venues in a public housing estate,https://web.archive.org/web/20211205112716/https://ofomb.ombudsman.hk/abc/files/2003_08_01.pdf,Report (PDF),2003年8月,投訴房屋署對物業管理承辦商監管不力，以致公共屋邨公眾用地被長期佔用,https://web.archive.org/web/20211205114940/https://ofomb.ombudsman.hk/abc/files/2003_08_01_1_.pdf,全文 (PDF),2003年8月,投诉房屋署对物业管理承办商监管不力，以致公共屋邨公众用地被长期占用,https://web.archive.org/web/20211130100009/https://ofomb.ombudsman.hk/abc/files/2003_08_01_2_.pdf,全文 (PDF)
102,August 2003,Complaint against Home Affairs Department for maladministration in assisting an owner to obtain the ownership records of an estate free of charge,https://web.archive.org/web/20211130081850/https://ofomb.ombudsman.hk/abc/files/2003_08_02.pdf,Report (PDF),2003年8月,投訴民政事務總署在協助業主免費索取某屋苑全體業主名冊一事上行政失當,https://web.archive.org/web/20211205105759/https://ofomb.ombudsman.hk/abc/files/2003_08_02_1_.pdf,全文 (PDF),2003年8月,投诉民政事务总署在协助业主免费索取某屋苑全体业主名册一事上行政失当,https://web.archive.org/web/20211130085714/https://ofomb.ombudsman.hk/abc/files/2003_08_02_2_.pdf,全文 (PDF)
101,March 2003,"Complaint against Drainage Services Department, Home Affairs Department and Lands Department for dodging responsibility to repair a damaged stream bank/retaining wall adjacent to a house",https://web.archive.org/web/20211205102448/https://ofomb.ombudsman.hk/abc/files/2003_03_01_1_.pdf,Report (PDF),2003年3月,投訴渠務署、民政事務總署和地政總署在維修某棟房屋附近損壞的河堤/護土牆一事上推卸責任,https://web.archive.org/web/20211130094852/https://ofomb.ombudsman.hk/abc/files/2003_03_01.pdf,全文 (PDF),2003年3月,投诉渠务署、民政事务总署和地政总署在维修某栋房屋附近损坏的河堤/护土墙一事上推卸责任,https://web.archive.org/web/20211205102409/https://ofomb.ombudsman.hk/abc/files/2003_03_01_2_.pdf,全文 (PDF)
100,February 2003,Complaint against Fire Services Department for improperly handling an application for Fire Services Certificate,https://web.archive.org/web/20211130091821/https://ofomb.ombudsman.hk/abc/files/2003_02_02.pdf,Report (PDF),2003年2月,投訴消防處在某宗消防證書申請上處理不當,https://web.archive.org/web/20211205114044/https://ofomb.ombudsman.hk/abc/files/2003_02_02_1_.pdf,全文 (PDF),2003年2月,投诉消防处在某宗消防证书申请上处理不当,https://web.archive.org/web/20211130094712/https://ofomb.ombudsman.hk/abc/files/2003_02_02_2_.pdf,全文 (PDF)
99,February 2003,Complaint against Hong Kong Housing Authority and Housing Department for mismanagement in the sell-back of an HOS flat,https://web.archive.org/web/20211130085427/https://ofomb.ombudsman.hk/abc/files/2003_02_01_1_.pdf,Report (PDF),2003年2月,投訴香港房屋委員會和房屋署處理回售居屋單位失當,https://web.archive.org/web/20211205101428/https://ofomb.ombudsman.hk/abc/files/2003_02_01.pdf,全文 (PDF),2003年2月,投诉香港房屋委员会和房屋署处理回售居屋单位失当,https://web.archive.org/web/20211130085343/https://ofomb.ombudsman.hk/abc/files/2003_02_01_2_.pdf,全文 (PDF)
98,November 2002,Complaint against Buildings Department for impropriety in handling the maintenance of the external walls of a Building,https://web.archive.org/web/20211205102246/https://ofomb.ombudsman.hk/abc/files/2002_11_02.pdf,Report (PDF),2002年11月,投訴屋宇署在某大廈的外牆維修事宜上處理不當,https://web.archive.org/web/20211127172432/https://ofomb.ombudsman.hk/abc/files/2002_11_02_1_.pdf,全文 (PDF),2002年11月,投诉屋宇署在某大厦的外墙维修事宜上处理不当,https://web.archive.org/web/20211205110117/https://ofomb.ombudsman.hk/abc/files/2002_11_02_2_.pdf,全文 (PDF)
97,November 2002,Complaint against Buildings Department for impropriety in handling the repair of a party wall,https://web.archive.org/web/20211205112923/https://ofomb.ombudsman.hk/abc/files/2002_11_01.pdf,Report (PDF),2002年11月,投訴屋宇署在維修共用牆一事上處理不當,https://web.archive.org/web/20211130100212/https://ofomb.ombudsman.hk/abc/files/2002_11_01_1_.pdf,全文 (PDF),2002年11月,投诉屋宇署在维修共用墙一事上处理不当,https://web.archive.org/web/20211130100113/https://ofomb.ombudsman.hk/abc/files/2002_11_01_2_.pdf,全文 (PDF)
96,October 2002,Complaint against Housing Department for delaying the processing of application for Autopay and unreasonably refusing the complainant to use Payment by Phone Service to pay rent,https://web.archive.org/web/20211205103719/https://ofomb.ombudsman.hk/abc/files/2002_10_01_2_.pdf,Report (PDF),2002年10月,投訴房屋署拖延辦理「自動轉賬」申請及無理拒絕投訴人用「繳費聆」交租,https://web.archive.org/web/20211130083033/https://ofomb.ombudsman.hk/abc/files/2002_10_01_1_.pdf,全文 (PDF),2002年10月,投诉房屋署拖延办理「自动转账」申请及无理拒绝投诉人用「缴费聆」交租,https://web.archive.org/web/20211205114810/https://ofomb.ombudsman.hk/abc/files/2002_10_01.pdf,全文 (PDF)
95,August 2002,Complaint against Leisure and Cultural Services Department for improper procedures of handling books returned by borrowers,https://web.archive.org/web/20211205101954/https://ofomb.ombudsman.hk/abc/files/2002_08_01.pdf,Report (PDF),2002年8月,投訴康樂及文化事務署處理讀者歸還書籍的程序不當,https://web.archive.org/web/20211205105645/https://ofomb.ombudsman.hk/abc/files/2002_08_01_1_.pdf,全文 (PDF),2002年8月,投诉康乐及文化事务署处理读者归还书籍的程序不当,https://web.archive.org/web/20211130085554/https://ofomb.ombudsman.hk/abc/files/2002_08_01_2_.pdf,全文 (PDF)
94,August 2002,Complaint against Housing Department for collecting excessive debris removal charge,https://web.archive.org/web/20211205114327/https://ofomb.ombudsman.hk/abc/files/2002_08_02_3_.pdf,Report (PDF),2002年8月,投訴房屋署濫收泥頭費,https://web.archive.org/web/20211202215320/https://ofomb.ombudsman.hk/abc/files/2002_08_02_0.pdf,全文 (PDF),2002年8月,投诉房屋署滥收泥头费,https://web.archive.org/web/20211205102859/https://ofomb.ombudsman.hk/abc/files/2002_08_02_1__0.pdf,全文 (PDF)
93,July 2002,Complaint against Leisure and Cultural Services Department for tolerating swimming clubs conducting improper teaching activities in public swimming pools and obstructing other swimmers,https://web.archive.org/web/20211205105450/https://ofomb.ombudsman.hk/abc/files/2002_07_01.pdf,Report (PDF),2002年7月,投訴康樂及文化事務署容許游泳會在公眾泳池違規教授泳術，妨礙其他泳客,https://web.archive.org/web/20211205112644/https://ofomb.ombudsman.hk/abc/files/2002_07_01_1_.pdf,全文 (PDF),2002年7月,投诉康乐及文化事务署允许游泳会在公众泳池违规教授泳术，妨碍其他泳客,https://web.archive.org/web/20211205112611/https://ofomb.ombudsman.hk/abc/files/2002_07_01_2_.pdf,全文 (PDF)
92,July 2002,Complaint against Leisure and Cultural Services Department for Unreasonably Rejecting Applications for Hiring of its Venues,https://web.archive.org/web/20211205101656/https://ofomb.ombudsman.hk/abc/files/2002_07_02_2_.pdf,Report (PDF),2002年7月,有關康樂及文化事務署無理拒絕租用場地的申請的投訴,https://web.archive.org/web/20211205101745/https://ofomb.ombudsman.hk/abc/files/2002_07_02_1_.pdf,全文 (PDF),2002年7月,有关康乐及文化事务署无理拒绝租用场地的申请的投诉,https://web.archive.org/web/20211205113909/https://ofomb.ombudsman.hk/abc/files/2002_07_02.pdf,全文 (PDF)
